date,ticker,close_price,sentiment_score,usd_inr_rate,interest_rate,unemployment_rate,return_1,return_direction,days_to_next_event,days_since_last_event,is_event_window,event_impact_score
2022-12-15,HDFCBANK,767.4716,-0.2732,82.843,6.25,4.822,-0.0183184086627558,0,48.0,8.0,0.0,0.0
2022-12-15,HDFCBANK,767.4716,0.128,82.843,6.25,4.822,0.0,0,48.0,8.0,0.0,0.0
2022-12-15,HDFCBANK,767.4716,0.0,82.843,6.25,4.822,0.0,0,48.0,8.0,0.0,0.0
2022-12-15,HDFCBANK,767.4716,0.1779,82.843,6.25,4.822,0.0,0,48.0,8.0,0.0,0.0
2022-12-15,HDFCBANK,767.4716,0.0,82.843,6.25,4.822,0.0,1,48.0,8.0,0.0,0.0
2022-12-16,HDFCBANK,771.1635,0.2023,82.706,6.25,4.822,0.0048104711627114,0,47.0,9.0,0.0,0.0
2022-12-16,HDFCBANK,771.1635,0.0,82.706,6.25,4.822,0.0,1,47.0,9.0,0.0,0.0
2022-12-19,HDFCBANK,773.5621,-0.296,82.649,6.25,4.822,0.0031103650522879,0,44.0,12.0,0.0,0.0
2022-12-19,HDFCBANK,773.5621,-0.296,82.649,6.25,4.822,0.0,0,44.0,12.0,0.0,0.0
2022-12-20,HDFCBANK,768.224,0.0,82.6,6.25,4.822,-0.0069006741669478,0,43.0,13.0,0.0,0.0
2022-12-21,HDFCBANK,760.793,0.0,82.88,6.25,4.822,-0.0096729599700088,0,42.0,14.0,0.0,0.0
2022-12-21,HDFCBANK,760.793,0.3612,82.88,6.25,4.822,0.0,0,42.0,14.0,0.0,0.0
2022-12-21,HDFCBANK,760.793,0.0,82.88,6.25,4.822,0.0,0,42.0,14.0,0.0,0.0
2022-12-21,HDFCBANK,760.793,0.0,82.88,6.25,4.822,0.0,0,42.0,14.0,0.0,0.0
2022-12-21,HDFCBANK,760.793,0.0,82.88,6.25,4.822,0.0,0,42.0,14.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.3182,82.96,6.25,4.822,-0.0034310252591703,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.0,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,-0.296,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.1779,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.0,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.4404,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-22,HDFCBANK,758.1827,0.1779,82.96,6.25,4.822,0.0,0,41.0,15.0,0.0,0.0
2022-12-23,HDFCBANK,751.41,0.0,82.78,6.25,4.822,-0.0089328073563271,1,40.0,16.0,0.0,0.0
2022-12-26,HDFCBANK,766.3662,0.0,82.65,6.25,4.822,0.0199041801413344,1,37.0,19.0,0.0,0.0
2022-12-27,HDFCBANK,767.1423,0.128,82.83,6.25,4.822,0.0010127012386504,0,36.0,20.0,0.0,0.0
2022-12-28,HDFCBANK,766.5309,0.0,82.736,6.25,4.822,-0.0007969838190384,1,35.0,21.0,0.0,0.0
2022-12-29,HDFCBANK,771.9396,0.0,82.758,6.25,4.822,0.0070560756259141,0,34.0,22.0,0.0,0.0
2022-12-30,HDFCBANK,765.7548,-0.6249,82.717,6.25,4.822,-0.0080120258113458,0,33.0,23.0,0.0,0.0
2022-12-30,HDFCBANK,765.7548,-0.6249,82.717,6.25,4.822,0.0,0,33.0,23.0,0.0,0.0
2022-12-30,HDFCBANK,765.7548,0.0,82.717,6.25,4.822,0.0,1,33.0,23.0,0.0,0.0
2023-01-02,HDFCBANK,766.0135,0.0,82.717,6.25,4.172,0.0003378366025259,1,30.0,26.0,0.0,0.0
2023-01-03,HDFCBANK,771.0225,0.0,82.717,6.25,4.172,0.0065390492465211,0,29.0,27.0,0.0,0.0
2023-01-03,HDFCBANK,771.0225,0.0,82.717,6.25,4.172,0.0,0,29.0,27.0,0.0,0.0
2023-01-03,HDFCBANK,771.0225,0.4404,82.717,6.25,4.172,0.0,0,29.0,27.0,0.0,0.0
2023-01-04,HDFCBANK,757.2421,0.0,82.717,6.25,4.172,-0.0178728895719645,0,28.0,28.0,0.0,0.0
2023-01-04,HDFCBANK,757.2421,0.0,82.717,6.25,4.172,0.0,0,28.0,28.0,0.0,0.0
2023-01-04,HDFCBANK,757.2421,0.0,82.717,6.25,4.172,0.0,0,28.0,28.0,0.0,0.0
2023-01-04,HDFCBANK,757.2421,0.0,82.717,6.25,4.172,0.0,0,28.0,28.0,0.0,0.0
2023-01-05,HDFCBANK,752.3741,0.0,82.717,6.25,4.172,-0.0064285913316231,0,27.0,29.0,0.0,0.0
2023-01-06,HDFCBANK,749.8814,0.0,82.717,6.25,4.172,-0.0033131124529672,1,26.0,30.0,0.0,0.0
2023-01-09,HDFCBANK,751.3394,0.0,82.717,6.5,4.172,0.0019443074598195,0,23.0,33.0,0.0,0.0
2023-01-10,HDFCBANK,737.6061,0.0,82.717,6.5,4.172,-0.0182784238388137,1,22.0,34.0,0.0,0.0
2023-01-11,HDFCBANK,748.2354,0.5423,82.717,6.5,4.172,0.0144105370061338,0,21.0,35.0,0.0,0.0
2023-01-11,HDFCBANK,748.2354,0.0,82.717,6.5,4.172,0.0,0,21.0,35.0,0.0,0.0
2023-01-11,HDFCBANK,748.2354,0.128,82.717,6.5,4.172,0.0,1,21.0,35.0,0.0,0.0
2023-01-12,HDFCBANK,752.2331,0.0,82.717,6.5,4.172,0.0053428372942525,0,20.0,36.0,0.0,0.0
2023-01-12,HDFCBANK,752.2331,0.0,82.717,6.5,4.172,0.0,1,20.0,36.0,0.0,0.0
2023-01-13,HDFCBANK,752.821,-0.0772,81.28,6.5,4.172,0.0007815396583852,0,19.0,37.0,0.0,0.0
2023-01-16,HDFCBANK,745.6016,0.0,81.28,6.5,4.172,-0.0095897962463853,1,365.0,365.0,0.0,0.0
2023-01-17,HDFCBANK,756.7012,0.0,81.28,6.5,4.172,0.0148867706292474,1,365.0,365.0,0.0,0.0
2023-01-18,HDFCBANK,770.0583,0.0,81.28,6.5,4.172,0.0176517494620069,1,365.0,365.0,0.0,0.0
2023-01-19,HDFCBANK,773.2565,0.0,81.28,6.5,4.172,0.0041531920375379,1,365.0,365.0,0.0,0.0
2023-01-20,HDFCBANK,781.1814,0.0,81.28,6.5,4.172,0.0102487337642813,1,365.0,365.0,0.0,0.0
2023-01-23,HDFCBANK,786.8958,0.0,81.28,6.5,4.172,0.007315074322046,1,365.0,365.0,0.0,0.0
2023-01-24,HDFCBANK,797.431,0.0,81.28,6.5,4.172,0.0133883037627091,0,365.0,365.0,0.0,0.0
2023-01-25,HDFCBANK,775.3964,0.0,81.28,6.5,4.172,-0.0276319832060706,0,365.0,365.0,0.0,0.0
2023-01-27,HDFCBANK,759.9464,0.0,81.28,6.5,4.172,-0.019925292405278,0,365.0,365.0,0.0,0.0
2023-01-30,HDFCBANK,759.1703,0.0,81.28,6.5,4.172,-0.0010212562359661,0,365.0,365.0,0.0,0.0
2023-01-31,HDFCBANK,754.1614,0.0,81.28,6.5,4.172,-0.0065978608488768,1,365.0,365.0,0.0,0.0
2023-02-01,HDFCBANK,765.4727,0.0,81.28,6.5,4.172,0.0149985135807799,0,365.0,365.0,0.0,0.0
2023-02-02,HDFCBANK,754.0908,0.0,81.28,6.5,4.172,-0.0148691129023936,1,365.0,365.0,0.0,0.0
2023-02-03,HDFCBANK,780.1702,0.0,81.28,6.5,4.172,0.034583898915091,0,365.0,365.0,0.0,0.0
2023-02-06,HDFCBANK,776.8544,0.0,81.28,6.5,4.172,-0.0042500982477925,1,365.0,365.0,0.0,0.0
2023-02-07,HDFCBANK,778.0067,0.0,81.28,6.5,4.172,0.0014832895327618,0,365.0,365.0,0.0,0.0
2023-02-08,HDFCBANK,777.9127,0.0,81.28,6.5,4.172,-0.0001208215816136,0,365.0,365.0,0.0,0.0
2023-02-09,HDFCBANK,776.29,0.0,81.28,6.5,4.172,-0.0020859667158024,1,365.0,365.0,0.0,0.0
2023-02-10,HDFCBANK,779.3706,0.0,81.28,6.5,4.172,0.0039683623388167,1,365.0,365.0,0.0,0.0
2023-02-13,HDFCBANK,779.9585,0.0,81.28,6.5,4.172,0.0007543266322851,1,365.0,365.0,0.0,0.0
2023-02-14,HDFCBANK,787.178,0.0,81.28,6.5,4.172,0.0092562617113602,0,365.0,365.0,0.0,0.0
2023-02-15,HDFCBANK,785.5789,0.0,81.28,6.5,4.172,-0.0020314338053146,0,365.0,365.0,0.0,0.0
2023-02-16,HDFCBANK,782.7335,0.0,81.28,6.5,4.172,-0.0036220422926327,0,365.0,365.0,0.0,0.0
2023-02-17,HDFCBANK,778.8063,0.0,81.28,6.5,4.172,-0.0050172887706991,0,365.0,365.0,0.0,0.0
2023-02-20,HDFCBANK,771.4927,0.0,81.28,6.5,4.172,-0.0093907817643488,1,365.0,365.0,0.0,0.0
2023-02-21,HDFCBANK,774.3853,0.0,81.28,6.5,4.172,0.0037493549841756,0,365.0,365.0,0.0,0.0
2023-02-22,HDFCBANK,759.1938,0.0,81.28,6.5,4.172,-0.0196174953217732,0,365.0,365.0,0.0,0.0
2023-02-23,HDFCBANK,754.0438,0.0,81.28,6.5,4.172,-0.0067835116672448,0,365.0,365.0,0.0,0.0
2023-02-24,HDFCBANK,747.3182,0.0,81.28,6.5,4.172,-0.0089193757710095,1,365.0,365.0,0.0,0.0
2023-02-27,HDFCBANK,749.176,0.0,81.28,6.5,4.172,0.0024859557816201,1,365.0,365.0,0.0,0.0
2023-02-28,HDFCBANK,752.3271,0.0,81.28,6.5,4.172,0.0042060877550802,0,365.0,365.0,0.0,0.0
2023-03-01,HDFCBANK,751.5982,0.0,81.28,6.5,4.172,-0.0009688604863495,0,365.0,365.0,0.0,0.0
2023-03-02,HDFCBANK,745.2018,0.0,81.28,6.5,4.172,-0.0085103982420393,1,365.0,365.0,0.0,0.0
2023-03-03,HDFCBANK,759.9934,0.0,81.28,6.5,4.172,0.0198491200638537,1,365.0,365.0,0.0,0.0
2023-03-06,HDFCBANK,765.3551,0.0,81.28,6.5,4.172,0.0070549296875472,1,365.0,365.0,0.0,0.0
2023-03-08,HDFCBANK,766.8836,0.0,81.28,6.5,4.172,0.0019971121901454,1,365.0,365.0,0.0,0.0
2023-03-09,HDFCBANK,766.9541,0.0,81.28,6.5,4.172,9.19305094020384e-05,0,365.0,365.0,0.0,0.0
2023-03-10,HDFCBANK,747.1771,0.0,81.28,6.5,4.172,-0.0257864192915847,0,365.0,365.0,0.0,0.0
2023-03-13,HDFCBANK,737.7237,0.0,81.28,6.5,4.172,-0.012652154355373,0,365.0,365.0,0.0,0.0
2023-03-14,HDFCBANK,735.7483,0.0,81.28,6.5,4.172,-0.0026776962702974,0,365.0,365.0,0.0,0.0
2023-03-15,HDFCBANK,725.1896,0.0,81.28,6.5,4.172,-0.0143509675795376,1,365.0,365.0,0.0,0.0
2023-03-16,HDFCBANK,729.8928,0.0,81.28,6.5,4.172,0.0064854763499089,1,365.0,365.0,0.0,0.0
2023-03-17,HDFCBANK,739.652,0.0,81.28,6.5,4.172,0.0133707306059192,0,365.0,365.0,0.0,0.0
2023-03-20,HDFCBANK,734.5255,0.0,81.28,6.5,4.172,-0.006930962128136,1,365.0,365.0,0.0,0.0
2023-03-21,HDFCBANK,742.8502,0.0,81.28,6.5,4.172,0.0113334390705293,0,365.0,365.0,0.0,0.0
2023-03-22,HDFCBANK,741.1335,0.0,81.28,6.5,4.172,-0.0023109639063164,0,365.0,365.0,0.0,0.0
2023-03-23,HDFCBANK,735.1839,0.0,81.28,6.5,4.172,-0.0080277035109059,0,365.0,365.0,0.0,0.0
2023-03-24,HDFCBANK,734.0081,0.0,81.28,6.5,4.172,-0.0015993277328297,1,365.0,365.0,0.0,0.0
2023-03-27,HDFCBANK,737.2063,0.0,81.28,6.5,4.172,0.0043571726252067,1,365.0,365.0,0.0,0.0
2023-03-28,HDFCBANK,743.2029,0.0,81.28,6.5,4.172,0.0081342224015177,1,365.0,365.0,0.0,0.0
2023-03-29,HDFCBANK,746.7773,0.0,81.28,6.5,4.172,0.0048094537844241,1,365.0,365.0,0.0,0.0
2023-03-31,HDFCBANK,757.0068,0.0,81.28,6.5,4.172,0.0136981935578384,1,365.0,365.0,0.0,0.0
2023-04-03,HDFCBANK,757.4772,0.0,81.28,6.5,4.172,0.0006213946823199,1,365.0,365.0,0.0,0.0
2023-04-05,HDFCBANK,777.7951,0.0,81.28,6.5,4.172,0.0268231175803046,1,365.0,365.0,0.0,0.0
2023-04-06,HDFCBANK,783.7211,0.0,81.28,6.5,4.172,0.0076189731717259,0,365.0,365.0,0.0,0.0
2023-04-10,HDFCBANK,780.0056,0.0,81.28,6.5,4.172,-0.0047408446703808,1,365.0,365.0,0.0,0.0
2023-04-11,HDFCBANK,782.2866,0.0,81.28,6.5,4.172,0.0029243379791119,1,365.0,365.0,0.0,0.0
2023-04-12,HDFCBANK,792.4456,0.0,81.28,6.5,4.172,0.0129862891681897,1,365.0,365.0,0.0,0.0
2023-04-13,HDFCBANK,795.9965,0.0,81.28,6.5,4.172,0.004480938502277,0,365.0,365.0,0.0,0.0
2023-04-17,HDFCBANK,783.8622,0.0,81.28,6.5,4.172,-0.0152441625057395,0,365.0,365.0,0.0,0.0
2023-04-18,HDFCBANK,780.5464,0.0,81.28,6.5,4.172,-0.0042300802360415,1,365.0,365.0,0.0,0.0
2023-04-19,HDFCBANK,783.4154,0.0,81.28,6.5,4.172,0.003675630302055,1,365.0,365.0,0.0,0.0
2023-04-20,HDFCBANK,786.3314,0.0,81.28,6.5,4.172,0.0037221632354942,1,365.0,365.0,0.0,0.0
2023-04-21,HDFCBANK,787.6013,0.0,81.28,6.5,4.172,0.0016149679384545,1,365.0,365.0,0.0,0.0
2023-04-24,HDFCBANK,793.9742,0.0,81.28,6.5,4.172,0.008091530575178,0,365.0,365.0,0.0,0.0
2023-04-25,HDFCBANK,782.6864,0.0,81.28,6.5,4.172,-0.0142168347535724,1,365.0,365.0,0.0,0.0
2023-04-26,HDFCBANK,786.2844,0.0,81.28,6.5,4.172,0.0045969880146121,1,365.0,365.0,0.0,0.0
2023-04-27,HDFCBANK,790.6113,0.0,81.28,6.5,4.172,0.0055029706808376,1,365.0,365.0,0.0,0.0
2023-04-28,HDFCBANK,793.7155,0.0,81.28,6.5,4.172,0.0039263289052406,0,365.0,365.0,0.0,0.0
2023-05-02,HDFCBANK,793.5508,0.0,81.28,6.5,4.172,-0.0002075050821107,1,365.0,365.0,0.0,0.0
2023-05-03,HDFCBANK,796.3258,0.0,81.28,6.5,4.172,0.0034969405865383,1,365.0,365.0,0.0,0.0
2023-05-04,HDFCBANK,812.6225,0.0,81.28,6.5,4.172,0.020464865008769,0,365.0,365.0,0.0,0.0
2023-05-05,HDFCBANK,764.579,0.0,81.28,6.5,4.172,-0.0591215478281735,1,365.0,365.0,0.0,0.0
2023-05-08,HDFCBANK,773.421,0.0,81.28,6.5,4.172,0.0115645342077144,1,365.0,365.0,0.0,0.0
2023-05-09,HDFCBANK,773.4446,0.0,81.28,6.5,4.172,3.0513782273811078e-05,1,365.0,365.0,0.0,0.0
2023-05-10,HDFCBANK,777.019,0.0,81.28,6.5,4.172,0.004621404041091,1,365.0,365.0,0.0,0.0
2023-05-11,HDFCBANK,777.5364,0.0,81.28,6.5,4.172,0.0006658781831589,1,365.0,365.0,0.0,0.0
2023-05-12,HDFCBANK,784.4031,0.0,81.28,6.5,4.172,0.0088313550336678,1,365.0,365.0,0.0,0.0
2023-05-15,HDFCBANK,788.1657,0.0,81.28,6.5,4.172,0.0047967683962493,1,365.0,365.0,0.0,0.0
2023-05-16,HDFCBANK,792.7374,0.0,81.28,6.5,4.172,0.0058004300364757,0,365.0,365.0,0.0,0.0
2023-05-17,HDFCBANK,788.4785,0.0,81.28,6.5,4.172,-0.0053723969627267,1,365.0,365.0,0.0,0.0
2023-05-18,HDFCBANK,791.6306,0.0,81.28,6.5,4.172,0.0039976993665646,1,365.0,365.0,0.0,0.0
2023-05-19,HDFCBANK,792.5449,0.0,81.28,6.5,4.172,0.0011549578806073,0,365.0,365.0,0.0,0.0
2023-05-22,HDFCBANK,789.7297,0.0,81.28,6.5,4.172,-0.0035521015907111,0,365.0,365.0,0.0,0.0
2023-05-23,HDFCBANK,787.877,0.0,81.28,6.5,4.172,-0.0023459925592262,0,365.0,365.0,0.0,0.0
2023-05-24,HDFCBANK,777.5786,0.0,81.28,6.5,4.172,-0.0130710758151334,0,365.0,365.0,0.0,0.0
2023-05-25,HDFCBANK,774.5948,0.0,81.28,6.5,4.172,-0.003837296962648,1,365.0,365.0,0.0,0.0
2023-05-26,HDFCBANK,777.5786,0.0,81.28,6.5,4.172,0.0038520785318982,1,365.0,365.0,0.0,0.0
2023-05-29,HDFCBANK,787.0588,0.0,81.28,6.5,4.172,0.0121919507558463,1,365.0,365.0,0.0,0.0
2023-05-30,HDFCBANK,787.6604,0.0,81.28,6.5,4.172,0.0007643647463186,0,365.0,365.0,0.0,0.0
2023-05-31,HDFCBANK,775.1964,0.0,81.28,6.5,4.172,-0.0158240784988047,0,365.0,365.0,0.0,0.0
2023-06-01,HDFCBANK,771.9,0.0,81.28,6.5,4.172,-0.0042523417291412,1,365.0,365.0,0.0,0.0
2023-06-02,HDFCBANK,773.1031,0.0,81.28,6.5,4.172,0.0015586215831067,0,365.0,365.0,0.0,0.0
2023-06-05,HDFCBANK,772.0925,0.0,81.28,6.5,4.172,-0.0013071995184084,0,365.0,365.0,0.0,0.0
2023-06-06,HDFCBANK,769.6863,0.0,81.28,6.5,4.172,-0.0031164659674844,1,365.0,365.0,0.0,0.0
2023-06-07,HDFCBANK,773.6805,0.0,81.28,6.5,4.172,0.0051893868969736,1,365.0,365.0,0.0,0.0
2023-06-08,HDFCBANK,774.1617,0.0,81.28,6.5,4.172,0.000621962166553,1,365.0,365.0,0.0,0.0
2023-06-09,HDFCBANK,775.0761,0.0,81.28,6.5,4.172,0.0011811485895001,0,365.0,365.0,0.0,0.0
2023-06-12,HDFCBANK,770.36,0.0,81.28,6.5,4.172,-0.0060846928449993,1,365.0,365.0,0.0,0.0
2023-06-13,HDFCBANK,771.6594,0.0,81.28,6.5,4.172,0.0016867438600134,0,365.0,365.0,0.0,0.0
2023-06-14,HDFCBANK,770.8172,0.0,81.28,6.5,4.172,-0.0010914141653688,0,365.0,365.0,0.0,0.0
2023-06-15,HDFCBANK,761.3369,0.0,81.28,6.5,4.172,-0.0122990249828363,1,365.0,365.0,0.0,0.0
2023-06-16,HDFCBANK,771.2984,0.0,81.28,6.5,4.172,0.0130842206649908,1,365.0,365.0,0.0,0.0
2023-06-19,HDFCBANK,771.9722,0.0,81.28,6.5,4.172,0.0008735918549811,1,365.0,365.0,0.0,0.0
2023-06-20,HDFCBANK,773.5843,0.0,81.28,6.5,4.172,0.0020882876352281,1,365.0,365.0,0.0,0.0
2023-06-21,HDFCBANK,787.107,0.0,81.28,6.5,4.172,0.0174805771006469,1,365.0,365.0,0.0,0.0
2023-06-22,HDFCBANK,790.9568,0.0,81.28,6.5,4.172,0.0048910758003677,0,365.0,365.0,0.0,0.0
2023-06-23,HDFCBANK,790.9087,0.0,81.28,6.5,4.172,-6.0812423636869006e-05,0,365.0,365.0,0.0,0.0
2023-06-26,HDFCBANK,787.0829,0.0,81.28,6.5,4.172,-0.0048372207816148,1,365.0,365.0,0.0,0.0
2023-06-27,HDFCBANK,798.1754,0.0,81.28,6.5,4.172,0.0140931787490237,1,365.0,365.0,0.0,0.0
2023-06-28,HDFCBANK,806.621,0.0,81.28,6.5,4.172,0.0105811329189047,1,365.0,365.0,0.0,0.0
2023-06-30,HDFCBANK,818.7722,0.0,81.28,6.5,4.172,0.0150643238894103,1,365.0,365.0,0.0,0.0
2023-07-03,HDFCBANK,827.6269,0.0,81.28,6.5,4.172,0.0108146075306416,1,365.0,365.0,0.0,0.0
2023-07-04,HDFCBANK,831.6693,0.0,81.28,6.5,4.172,0.0048843265002624,0,365.0,365.0,0.0,0.0
2023-07-05,HDFCBANK,805.2496,0.0,81.28,6.5,4.172,-0.0317670737635741,1,365.0,365.0,0.0,0.0
2023-07-06,HDFCBANK,806.0676,0.0,81.28,6.5,4.172,0.0010158340966577,0,365.0,365.0,0.0,0.0
2023-07-07,HDFCBANK,799.0416,0.0,81.28,6.5,4.172,-0.0087163905359798,0,365.0,365.0,0.0,0.0
2023-07-10,HDFCBANK,797.1407,0.0,81.28,6.5,4.172,-0.0023789750120644,0,365.0,365.0,0.0,0.0
2023-07-11,HDFCBANK,793.2668,0.0,81.28,6.5,4.172,-0.0048597443337168,0,365.0,365.0,0.0,0.0
2023-07-12,HDFCBANK,785.8317,0.0,81.28,6.5,4.172,-0.0093727608416235,1,365.0,365.0,0.0,0.0
2023-07-13,HDFCBANK,789.7538,0.0,81.28,6.5,4.172,0.0049910177968133,1,365.0,365.0,0.0,0.0
2023-07-14,HDFCBANK,791.39,0.0,81.28,6.5,4.172,0.0020717849030926,1,365.0,365.0,0.0,0.0
2023-07-17,HDFCBANK,807.9445,0.0,81.28,6.5,4.172,0.0209182577490238,0,365.0,365.0,0.0,0.0
2023-07-18,HDFCBANK,807.2707,0.0,81.28,6.5,4.172,-0.000833968174794,1,365.0,365.0,0.0,0.0
2023-07-19,HDFCBANK,810.928,0.0,81.28,6.5,4.172,0.0045304505663341,1,365.0,365.0,0.0,0.0
2023-07-20,HDFCBANK,812.6846,0.0,81.28,6.5,4.172,0.0021661602509717,0,365.0,365.0,0.0,0.0
2023-07-21,HDFCBANK,806.4285,0.0,81.28,6.5,4.172,-0.007698066383933,1,365.0,365.0,0.0,0.0
2023-07-24,HDFCBANK,807.7038,0.0,81.28,6.5,4.172,0.0015814173234205,1,365.0,365.0,0.0,0.0
2023-07-25,HDFCBANK,816.4623,0.0,81.28,6.5,4.172,0.0108437028524566,0,365.0,365.0,0.0,0.0
2023-07-26,HDFCBANK,813.6229,0.0,81.28,6.5,4.172,-0.003477686599859,0,365.0,365.0,0.0,0.0
2023-07-27,HDFCBANK,805.1774,0.0,81.28,6.5,4.172,-0.0103801158989009,0,365.0,365.0,0.0,0.0
2023-07-28,HDFCBANK,790.9087,0.0,81.28,6.5,4.172,-0.0177211879021941,1,365.0,365.0,0.0,0.0
2023-07-31,HDFCBANK,794.6143,0.0,81.28,6.5,4.172,0.0046852436950055,1,365.0,365.0,0.0,0.0
2023-08-01,HDFCBANK,799.9319,0.0,81.28,6.5,4.172,0.0066920517287445,0,365.0,365.0,0.0,0.0
2023-08-02,HDFCBANK,789.465,0.0,81.28,6.5,4.172,-0.0130847388383936,0,365.0,365.0,0.0,0.0
2023-08-03,HDFCBANK,783.7624,0.0,81.28,6.5,4.172,-0.0072233727904341,1,365.0,365.0,0.0,0.0
2023-08-04,HDFCBANK,795.0955,0.0,81.28,6.5,4.172,0.014459866918852,0,365.0,365.0,0.0,0.0
2023-08-07,HDFCBANK,794.6383,0.0,81.28,6.5,4.172,-0.0005750252642607,0,365.0,365.0,0.0,0.0
2023-08-08,HDFCBANK,793.9886,0.0,81.28,6.5,4.172,-0.0008176046888249,1,365.0,365.0,0.0,0.0
2023-08-09,HDFCBANK,794.2773,0.0,81.28,6.5,4.172,0.0003636072356705,0,365.0,365.0,0.0,0.0
2023-08-10,HDFCBANK,787.2273,0.0,81.28,6.5,4.172,-0.008875993308634,0,365.0,365.0,0.0,0.0
2023-08-11,HDFCBANK,779.0223,0.0,81.28,6.5,4.172,-0.0104226568362149,0,365.0,365.0,0.0,0.0
2023-08-14,HDFCBANK,775.2205,0.0,81.28,6.5,4.172,-0.0048802197318356,0,365.0,365.0,0.0,0.0
2023-08-16,HDFCBANK,772.9587,0.0,81.28,6.5,4.172,-0.0029176215025273,0,365.0,365.0,0.0,0.0
2023-08-17,HDFCBANK,768.6757,0.0,81.28,6.5,4.172,-0.005541046371559,0,365.0,365.0,0.0,0.0
2023-08-18,HDFCBANK,765.5236,0.0,81.28,6.5,4.172,-0.0041006890161872,0,365.0,365.0,0.0,0.0
2023-08-21,HDFCBANK,764.9221,0.0,81.28,6.5,4.172,-0.0007857367166733,0,365.0,365.0,0.0,0.0
2023-08-22,HDFCBANK,761.6497,0.0,81.28,6.5,4.172,-0.004278082696264,1,365.0,365.0,0.0,0.0
2023-08-23,HDFCBANK,763.5265,0.0,81.28,6.5,4.172,0.0024641249120167,0,365.0,365.0,0.0,0.0
2023-08-24,HDFCBANK,760.0135,0.0,81.28,6.5,4.172,-0.0046010190870913,0,365.0,365.0,0.0,0.0
2023-08-25,HDFCBANK,751.4475,0.0,81.28,6.5,4.172,-0.0112708524256477,1,365.0,365.0,0.0,0.0
2023-08-28,HDFCBANK,759.2675,0.0,81.28,6.5,4.172,0.0104065819634773,1,365.0,365.0,0.0,0.0
2023-08-29,HDFCBANK,765.3071,0.0,81.28,6.5,4.172,0.007954508786429,0,365.0,365.0,0.0,0.0
2023-08-30,HDFCBANK,759.7247,0.0,81.28,6.5,4.172,-0.0072943266827133,0,365.0,365.0,0.0,0.0
2023-08-31,HDFCBANK,756.2358,0.0,81.28,6.5,4.172,-0.0045923214027395,1,365.0,365.0,0.0,0.0
2023-09-01,HDFCBANK,757.7998,0.0,81.28,6.5,4.172,0.0020681380066904,1,365.0,365.0,0.0,0.0
2023-09-04,HDFCBANK,762.54,0.0,81.28,6.5,4.172,0.0062552141080005,0,365.0,365.0,0.0,0.0
2023-09-05,HDFCBANK,757.8961,0.0,81.28,6.5,4.172,-0.0060900411781675,1,365.0,365.0,0.0,0.0
2023-09-06,HDFCBANK,767.8095,0.0,81.28,6.5,4.172,0.0130801570294396,1,365.0,365.0,0.0,0.0
2023-09-07,HDFCBANK,775.1964,0.0,81.28,6.5,4.172,0.0096207457709236,1,365.0,365.0,0.0,0.0
2023-09-08,HDFCBANK,781.236,0.0,81.28,6.5,4.172,0.0077910578532098,1,365.0,365.0,0.0,0.0
2023-09-11,HDFCBANK,785.2783,0.0,81.28,6.5,4.172,0.0051742367223219,1,365.0,365.0,0.0,0.0
2023-09-12,HDFCBANK,787.7326,0.0,81.28,6.5,4.172,0.0031253887952844,1,365.0,365.0,0.0,0.0
2023-09-13,HDFCBANK,791.1013,0.0,81.28,6.5,4.172,0.0042764511713746,0,365.0,365.0,0.0,0.0
2023-09-14,HDFCBANK,790.62,0.0,81.28,6.5,4.172,-0.0006083923765515,1,365.0,365.0,0.0,0.0
2023-09-15,HDFCBANK,799.6912,0.0,81.28,6.5,4.172,0.0114735271053096,0,365.0,365.0,0.0,0.0
2023-09-18,HDFCBANK,783.9549,0.0,81.28,6.5,4.172,-0.0196779706966889,0,365.0,365.0,0.0,0.0
2023-09-20,HDFCBANK,752.5062,0.0,81.28,6.5,4.172,-0.0401154454165666,0,365.0,365.0,0.0,0.0
2023-09-21,HDFCBANK,747.5255,0.0,81.28,6.5,4.172,-0.0066188158981282,0,365.0,365.0,0.0,0.0
2023-09-22,HDFCBANK,736.1202,0.0,81.28,6.5,4.172,-0.015257405934647,1,365.0,365.0,0.0,0.0
2023-09-25,HDFCBANK,736.7698,0.0,81.28,6.5,4.172,0.0008824645757583,1,365.0,365.0,0.0,0.0
2023-09-26,HDFCBANK,739.9701,0.0,81.28,6.5,4.172,0.0043436905258602,0,365.0,365.0,0.0,0.0
2023-09-27,HDFCBANK,734.7727,0.0,81.28,6.5,4.172,-0.0070237973128914,0,365.0,365.0,0.0,0.0
