date,ticker,close_price,sentiment_score,usd_inr_rate,interest_rate,unemployment_rate,return_1,return_direction
2019-02-14,HDFCBANK,474.7133,-0.4939,71.02,6.25,6.51,-0.009155919256088274,0
2019-02-14,HDFCBANK,474.7133,0.0,71.02,6.25,6.51,0.0,0
2019-02-15,HDFCBANK,472.5648,0.3818,71.33,6.25,6.51,-0.004525889626433521,0
2019-02-15,HDFCBANK,472.5648,0.0,71.33,6.25,6.51,0.0,0
2019-02-15,HDFCBANK,472.5648,-0.3818,71.33,6.25,6.51,0.0,0
2019-02-18,HDFCBANK,470.1465,0.0,71.387,6.25,6.51,-0.00511739342413986,0
2019-02-19,HDFCBANK,468.8305,0.0,71.3,6.25,6.51,-0.0027991275060008647,1
2019-02-20,HDFCBANK,474.2971,0.4215,71.01,6.25,6.51,0.011660077576010952,1
2019-02-21,HDFCBANK,475.9955,0.3818,71.165,6.25,6.51,0.0035808778927806095,0
2019-02-21,HDFCBANK,475.9955,0.0,71.165,6.25,6.51,0.0,0
2019-02-22,HDFCBANK,470.4953,0.4215,71.035,6.25,6.51,-0.01155515125668205,1
2019-02-25,HDFCBANK,478.1327,0.0,70.834,6.25,6.51,0.016232680751540052,0
2019-02-25,HDFCBANK,478.1327,0.0,70.834,6.25,6.51,0.0,0
2019-02-26,HDFCBANK,474.8145,0.0,70.96,6.25,6.51,-0.0069399143794180995,0
2019-02-26,HDFCBANK,474.8145,0.0,70.96,6.25,6.51,0.0,0
2019-02-27,HDFCBANK,470.6752,0.0,71.2,6.25,6.51,-0.008717720288660025,0
2019-02-27,HDFCBANK,470.6752,0.0,71.2,6.25,6.51,0.0,0
2019-02-27,HDFCBANK,470.6752,0.0,71.2,6.25,6.51,0.0,0
2019-02-28,HDFCBANK,467.3683,0.3818,70.84,6.25,6.51,-0.007025864120310699,0
2019-02-28,HDFCBANK,467.3683,0.0,70.84,6.25,6.51,0.0,1
2019-03-01,HDFCBANK,468.6731,0.4215,70.84,6.25,6.51,0.0027918025249038525,1
2019-03-05,HDFCBANK,474.0159,0.5423,70.84,6.25,6.51,0.011399843515661479,0
2019-03-06,HDFCBANK,473.3748,-0.25,70.84,6.25,6.51,-0.0013524862773590662,0
2019-03-06,HDFCBANK,473.3748,-0.5719,70.84,6.25,6.51,0.0,1
2019-03-07,HDFCBANK,478.3801,-0.25,70.84,6.25,6.51,0.010573651153377828,0
2019-03-07,HDFCBANK,478.3801,0.0,70.84,6.25,6.51,0.0,1
2019-03-08,HDFCBANK,478.7626,0.0,70.84,6.25,6.51,0.0007995733936256855,0
2019-03-08,HDFCBANK,478.7626,-0.4939,70.84,6.25,6.51,0.0,1
2019-03-11,HDFCBANK,478.8188,0.0,70.84,6.25,6.51,0.00011738594451604634,1
2019-03-12,HDFCBANK,488.3909,0.0,70.84,6.25,6.51,0.019991069690663776,1
2019-03-13,HDFCBANK,500.8875,0.6808,69.529,6.25,6.51,0.02558729083609057,0
2019-03-13,HDFCBANK,500.8875,0.0,69.529,6.25,6.51,0.0,0
2019-03-13,HDFCBANK,500.8875,0.0,69.529,6.25,6.51,0.0,0
2019-03-14,HDFCBANK,500.4826,0.0,69.365,6.25,6.51,-0.0008083651518554502,1
2019-03-15,HDFCBANK,506.8377,-0.4404,68.963,6.25,6.51,0.012697943944504742,1
2019-03-18,HDFCBANK,508.7387,0.0,68.625,6.25,6.51,0.0037507075736473716,1
2019-03-19,HDFCBANK,510.1559,0.0,69.015,6.25,6.51,0.0027857129799639946,0
2019-03-19,HDFCBANK,510.1559,0.0,69.015,6.25,6.51,0.0,1
2019-03-20,HDFCBANK,517.186,0.0,68.79,6.25,6.51,0.013780297356161153,0
2019-03-20,HDFCBANK,517.186,0.0,68.79,6.25,6.51,0.0,0
2019-03-22,HDFCBANK,512.0455,-0.0516,69.17,6.25,6.51,-0.009939364174591181,0
2019-03-22,HDFCBANK,512.0455,-0.4404,69.17,6.25,6.51,0.0,0
2019-03-22,HDFCBANK,512.0455,0.3818,69.17,6.25,6.51,0.0,1
2019-03-25,HDFCBANK,513.2042,0.1027,68.89,6.25,6.51,0.0022628848412886704,1
2019-03-26,HDFCBANK,519.9644,0.0,68.996,6.25,6.51,0.013172534441456163,0
2019-03-26,HDFCBANK,519.9644,0.0,68.996,6.25,6.51,0.0,0
2019-03-27,HDFCBANK,517.2872,0.0,69.1,6.25,6.51,-0.00514881403419154,1
2019-03-28,HDFCBANK,518.0408,0.3818,69.19,6.25,6.51,0.0014568309442026806,0
2019-03-28,HDFCBANK,518.0408,0.4404,69.19,6.25,6.51,0.0,1
2019-04-01,HDFCBANK,520.0655,0.5574,69.185,6.25,6.51,0.003908379417219665,0
2019-04-01,HDFCBANK,520.0655,0.4215,69.185,6.25,6.51,0.0,0
2019-04-01,HDFCBANK,520.0655,0.0,69.185,6.25,6.51,0.0,0
2019-04-02,HDFCBANK,516.2523,0.4404,69.185,6.25,6.51,-0.007332153353760362,0
2019-04-02,HDFCBANK,516.2523,0.0,69.185,6.25,6.51,0.0,0
2019-04-03,HDFCBANK,515.78,0.0,69.185,6.25,6.51,-0.0009148627521853303,0
2019-04-03,HDFCBANK,515.78,0.0,69.185,6.25,6.51,0.0,0
2019-04-04,HDFCBANK,513.8003,0.0,69.185,6.0,6.51,-0.003838264376284428,1
2019-04-05,HDFCBANK,518.6707,0.0,69.185,6.0,6.51,0.009479169241434882,0
2019-04-05,HDFCBANK,518.6707,0.0,69.185,6.0,6.51,0.0,0
2019-04-08,HDFCBANK,515.0263,0.0,69.185,6.0,6.51,-0.007026423509174595,0
2019-04-09,HDFCBANK,514.5427,-0.296,69.185,6.0,6.51,-0.0009389811743595322,0
2019-04-09,HDFCBANK,514.5427,0.5423,69.185,6.0,6.51,0.0,0
2019-04-10,HDFCBANK,503.3171,0.0,69.185,6.0,6.51,-0.021816653894807914,0
2019-04-10,HDFCBANK,503.3171,0.0,69.185,6.0,6.51,0.0,0
2019-04-10,HDFCBANK,503.3171,0.0,69.185,6.0,6.51,0.0,1
2019-04-11,HDFCBANK,507.85,-0.4939,69.185,6.0,6.51,0.00900605204949323,0
2019-04-11,HDFCBANK,507.85,0.0,69.185,6.0,6.51,0.0,1
2019-04-12,HDFCBANK,509.5935,0.5106,69.185,6.0,6.51,0.0034331003248990744,0
2019-04-12,HDFCBANK,509.5935,0.0,69.185,6.0,6.51,0.0,0
2019-04-12,HDFCBANK,509.5935,0.0,69.185,6.0,6.51,0.0,0
2019-04-12,HDFCBANK,509.5935,-0.4404,69.185,6.0,6.51,0.0,1
2019-04-15,HDFCBANK,514.8914,0.0,69.395,6.0,6.51,0.010396325698816655,1
2019-04-16,HDFCBANK,518.547,0.0,69.53,6.0,6.51,0.007099749578260761,0
2019-04-18,HDFCBANK,515.9824,0.0,69.395,6.0,6.51,-0.004945742623137406,0
2019-04-18,HDFCBANK,515.9824,0.0,69.395,6.0,6.51,0.0,0
2019-04-18,HDFCBANK,515.9824,-0.2732,69.395,6.0,6.51,0.0,0
2019-04-22,HDFCBANK,510.3696,0.0,69.7,6.0,6.51,-0.010877890408665047,0
2019-04-23,HDFCBANK,505.1056,0.0,69.77,6.0,6.51,-0.010314093942899394,0
2019-04-23,HDFCBANK,505.1056,0.4767,69.77,6.0,6.51,0.0,0
2019-04-23,HDFCBANK,505.1056,0.0,69.77,6.0,6.51,0.0,1
2019-04-24,HDFCBANK,512.8555,0.0,69.96,6.0,6.51,0.015343128248825666,0
2019-04-25,HDFCBANK,509.1886,0.0,70.17,6.0,6.51,-0.00714996719348826,1
2019-04-26,HDFCBANK,513.1253,0.3818,69.85,6.0,6.51,0.007731319986346907,0
2019-04-26,HDFCBANK,513.1253,0.3182,69.85,6.0,6.51,0.0,0
2019-04-26,HDFCBANK,513.1253,0.0,69.85,6.0,6.51,0.0,1
2019-04-30,HDFCBANK,521.3365,0.0,69.647,6.0,6.51,0.016002329255641712,1
2019-05-02,HDFCBANK,529.9637,0.0,69.647,6.0,6.51,0.016548237079122563,1
2019-05-03,HDFCBANK,532.697,0.0,69.647,6.0,6.51,0.005157523052993884,0
2019-05-03,HDFCBANK,532.697,0.4215,69.647,6.0,6.51,0.0,0
2019-05-03,HDFCBANK,532.697,0.0,69.647,6.0,6.51,0.0,0
2019-05-03,HDFCBANK,532.697,-0.3818,69.647,6.0,6.51,0.0,0
2019-05-06,HDFCBANK,523.811,-0.5267,69.647,6.0,6.51,-0.01668115270031545,0
2019-05-06,HDFCBANK,523.811,-0.296,69.647,6.0,6.51,0.0,0
2019-05-07,HDFCBANK,522.4389,-0.4019,69.647,6.0,6.51,-0.0026194562542597444,0
2019-05-07,HDFCBANK,522.4389,0.3818,69.647,6.0,6.51,0.0,0
2019-05-07,HDFCBANK,522.4389,0.5423,69.647,6.0,6.51,0.0,0
2019-05-08,HDFCBANK,519.0418,0.0,69.647,6.0,6.51,-0.006502387169102453,0
2019-05-09,HDFCBANK,515.3637,-0.34,69.647,6.0,6.51,-0.007086327151300642,0
2019-05-09,HDFCBANK,515.3637,0.0,69.647,6.0,6.51,0.0,0
2019-05-09,HDFCBANK,515.3637,0.0,69.647,6.0,6.51,0.0,0
2019-05-09,HDFCBANK,515.3637,0.0,69.647,6.0,6.51,0.0,1
2019-05-10,HDFCBANK,516.6235,-0.4019,69.647,6.0,6.51,0.002444487262102557,0
2019-05-13,HDFCBANK,514.5314,0.0,70.57,6.0,6.51,-0.004049564141004214,0
2019-05-13,HDFCBANK,514.5314,0.0,70.57,6.0,6.51,0.0,0
2019-05-13,HDFCBANK,514.5314,-0.8834,70.57,6.0,6.51,0.0,1
2019-05-14,HDFCBANK,514.6888,0.0,70.332,6.0,6.51,0.0003059094158297526,0
2019-05-14,HDFCBANK,514.6888,0.0,70.332,6.0,6.51,0.0,0
2019-05-15,HDFCBANK,514.4189,-0.4019,70.249,6.0,6.51,-0.0005243945467630073,1
2019-05-16,HDFCBANK,519.8067,0.3612,70.13,6.0,6.51,0.01047356541526745,0
2019-05-16,HDFCBANK,519.8067,0.0,70.13,6.0,6.51,0.0,0
2019-05-16,HDFCBANK,519.8067,0.0,70.13,6.0,6.51,0.0,1
2019-05-17,HDFCBANK,531.381,-0.4019,70.28,6.0,6.51,0.022266546391187303,0
2019-05-17,HDFCBANK,531.381,0.0,70.28,6.0,6.51,0.0,0
2019-05-17,HDFCBANK,531.381,0.0,70.28,6.0,6.51,0.0,1
2019-05-20,HDFCBANK,547.1845,0.296,69.609,6.0,6.51,0.029740431065468975,0
2019-05-20,HDFCBANK,547.1845,0.2023,69.609,6.0,6.51,0.0,0
2019-05-21,HDFCBANK,540.7393,0.4767,69.645,6.0,6.51,-0.011778842419695734,1
2019-05-22,HDFCBANK,541.2006,-0.5719,69.65,6.0,6.51,0.0008530913140585294,0
2019-05-23,HDFCBANK,524.6322,0.0,69.665,6.0,6.51,-0.03061415674705459,0
2019-05-23,HDFCBANK,524.6322,0.128,69.665,6.0,6.51,0.0,0
2019-05-23,HDFCBANK,524.6322,0.1027,69.665,6.0,6.51,0.0,1
2019-05-24,HDFCBANK,533.9118,0.0,69.38,6.0,6.51,0.01768782015286119,1
2019-05-27,HDFCBANK,541.7855,0.0,69.504,6.0,6.51,0.014747192326522773,1
2019-05-28,HDFCBANK,543.5513,0.2023,69.61,6.0,6.51,0.0032592234380581786,1
2019-05-29,HDFCBANK,543.7089,-0.296,69.845,6.0,6.51,0.0002899450337070508,0
2019-05-29,HDFCBANK,543.7089,0.0,69.845,6.0,6.51,0.0,0
2019-05-29,HDFCBANK,543.7089,0.0,69.845,6.0,6.51,0.0,1
2019-05-30,HDFCBANK,548.8043,0.3818,69.825,6.0,6.51,0.00937155893530539,0
2019-05-30,HDFCBANK,548.8043,0.4404,69.825,6.0,6.51,0.0,0
2019-05-30,HDFCBANK,548.8043,0.0,69.825,6.0,6.51,0.0,0
2019-05-31,HDFCBANK,545.6099,0.1779,69.58,6.0,6.51,-0.005820654102017708,0
2019-05-31,HDFCBANK,545.6099,-0.5267,69.58,6.0,6.51,0.0,0
2019-05-31,HDFCBANK,545.6099,-0.4215,69.58,6.0,6.51,0.0,0
2019-05-31,HDFCBANK,545.6099,0.0,69.58,6.0,6.51,0.0,1
2019-06-03,HDFCBANK,552.7524,0.0,69.58,6.0,6.51,0.013090854839693966,0
2019-06-03,HDFCBANK,552.7524,0.0,69.58,6.0,6.51,0.0,0
2019-06-04,HDFCBANK,551.6725,0.0,69.58,6.0,6.51,-0.0019536776321549265,0
2019-06-06,HDFCBANK,545.1599,0.0,69.58,5.75,6.51,-0.01180519239222555,1
2019-06-07,HDFCBANK,550.6265,0.0,69.58,5.75,6.51,0.010027516697394656,0
2019-06-10,HDFCBANK,548.9505,0.0,69.58,5.75,6.51,-0.0030438055560346733,1
2019-06-11,HDFCBANK,550.7952,0.0,69.58,5.75,6.51,0.003360412277609637,0
2019-06-12,HDFCBANK,545.9922,0.0,69.58,5.75,6.51,-0.008720119565312157,1
2019-06-13,HDFCBANK,549.9628,0.0,69.53,5.75,6.51,0.00727226506166212,0
2019-06-14,HDFCBANK,547.8032,0.0,69.833,5.75,6.51,-0.003926811049765666,0
2019-06-17,HDFCBANK,544.8561,0.0,69.85,5.75,6.51,-0.005379851742377539,0
2019-06-18,HDFCBANK,543.7877,0.0,69.61,5.75,6.51,-0.0019608847180017097,1
2019-06-19,HDFCBANK,546.2849,0.0,69.65,5.75,6.51,0.0045922333292938156,1
2019-06-20,HDFCBANK,552.6624,0.0,69.52,5.75,6.51,0.011674311334616938,0
2019-06-21,HDFCBANK,549.8949,0.4215,69.615,5.75,6.51,-0.005007577863086143,1
2019-06-24,HDFCBANK,550.7491,0.0,69.273,5.75,6.51,0.001553387747367685,1
2019-06-25,HDFCBANK,553.1976,0.0,69.334,5.75,6.51,0.004445763052540519,1
2019-06-26,HDFCBANK,562.1265,-0.5719,69.245,5.75,6.51,0.016140525555425445,0
2019-06-26,HDFCBANK,562.1265,0.0,69.245,5.75,6.51,0.0,0
2019-06-27,HDFCBANK,560.851,0.0,69.088,5.75,6.51,-0.0022690622128648252,0
2019-06-28,HDFCBANK,556.6257,0.0,68.95,5.75,6.51,-0.007533729992457827,1
2019-07-01,HDFCBANK,566.1467,0.0,68.95,5.75,6.51,0.01710485160854036,1
2019-07-02,HDFCBANK,568.2992,0.0,68.95,5.75,6.51,0.00380201809884273,0
2019-07-03,HDFCBANK,567.0806,0.0,68.95,5.75,6.51,-0.002144293006219322,0
2019-07-04,HDFCBANK,565.7481,0.0,68.95,5.75,6.51,-0.002349754161930395,0
2019-07-05,HDFCBANK,563.1514,0.0,68.95,5.75,6.51,-0.0045898519146596595,0
2019-07-08,HDFCBANK,548.8472,-0.1531,68.95,5.75,6.51,-0.025400274242414977,0
2019-07-09,HDFCBANK,541.9114,0.0,68.95,5.75,6.51,-0.012637032675032467,1
2019-07-10,HDFCBANK,544.0981,0.0,68.95,5.75,6.51,0.004035161467354387,0
2019-07-10,HDFCBANK,544.0981,0.0,68.95,5.75,6.51,0.0,1
2019-07-11,HDFCBANK,548.2891,0.0,68.95,5.75,6.51,0.007702655091057942,0
2019-07-11,HDFCBANK,548.2891,0.0,68.95,5.75,6.51,0.0,0
2019-07-12,HDFCBANK,545.2711,0.0,68.95,5.75,6.51,-0.005504395400163786,1
2019-07-15,HDFCBANK,545.4647,0.0,68.545,5.75,6.51,0.0003550527434883488,0
2019-07-16,HDFCBANK,544.6561,0.0,68.65,5.75,6.51,-0.001482405735879766,1
2019-07-17,HDFCBANK,546.0797,0.0,68.846,5.75,6.51,0.0026137593979025375,1
2019-07-18,HDFCBANK,549.371,0.0,68.855,5.75,6.51,0.006027142191881385,0
2019-07-19,HDFCBANK,541.1142,0.0,68.86,5.75,6.51,-0.015029551978535505,0
2019-07-22,HDFCBANK,523.2567,0.0,68.93,5.75,6.51,-0.03300135165552842,0
2019-07-23,HDFCBANK,515.5692,0.3612,69.033,5.75,6.51,-0.014691641788819876,1
2019-07-24,HDFCBANK,519.5325,0.0,68.98,5.75,6.51,0.007687231898259261,0
2019-07-24,HDFCBANK,519.5325,0.0,68.98,5.75,6.51,0.0,1
2019-07-25,HDFCBANK,520.7056,0.0,69.041,5.75,6.51,0.0022579915597196187,0
2019-07-26,HDFCBANK,518.7125,0.0,68.88,5.75,6.51,-0.003827690733497091,0
2019-07-29,HDFCBANK,511.1959,0.0,68.755,5.75,6.51,-0.014490878858712697,1
2019-07-30,HDFCBANK,513.0068,0.0,68.862,5.75,6.51,0.003542477551169654,0
2019-07-31,HDFCBANK,512.8701,-0.5719,68.875,5.75,6.51,-0.0002664682027606613,0
2019-08-01,HDFCBANK,506.071,0.0,68.875,5.75,6.51,-0.013256963117951215,0
2019-08-02,HDFCBANK,504.3741,0.0,68.875,5.75,6.51,-0.003353086819833595,0
2019-08-05,HDFCBANK,496.3792,0.0,68.875,5.75,6.51,-0.01585113113460812,1
2019-08-06,HDFCBANK,498.6228,0.0,68.875,5.75,6.51,0.004519931536212551,0
2019-08-07,HDFCBANK,497.4611,0.3818,68.875,5.4,6.51,-0.002329817248629573,1
2019-08-08,HDFCBANK,508.6562,0.0,68.875,5.4,6.51,0.02250447321408644,1
2019-08-09,HDFCBANK,519.7831,0.0,68.875,5.4,6.51,0.02187508969712737,0
2019-08-13,HDFCBANK,505.7408,0.0,71.418,5.4,6.51,-0.0270156917375729,1
2019-08-14,HDFCBANK,507.8134,0.0,71.275,5.4,6.51,0.004098146718635398,0
2019-08-16,HDFCBANK,507.4148,0.0,71.155,5.4,6.51,-0.0007849339934707933,0
2019-08-19,HDFCBANK,502.6658,0.0,71.451,5.4,6.51,-0.009359206708200118,1
2019-08-20,HDFCBANK,505.7977,0.0,71.549,5.4,6.51,0.0062305810341583,1
2019-08-21,HDFCBANK,506.9935,0.0,71.44,5.4,6.51,0.0023641863140144714,0
2019-08-22,HDFCBANK,495.2061,0.0,71.93,5.4,6.51,-0.02324960773658835,0
2019-08-23,HDFCBANK,492.6095,0.0,71.513,5.4,6.51,-0.005243473374015317,1
2019-08-26,HDFCBANK,513.895,0.0,72.025,5.4,6.51,0.043209682314287345,1
2019-08-27,HDFCBANK,514.7606,0.5423,71.543,5.4,6.51,0.0016843907802177593,0
2019-08-28,HDFCBANK,511.9248,-0.5719,71.829,5.4,6.51,-0.005508968635128508,0
2019-08-28,HDFCBANK,511.9248,0.0,71.829,5.4,6.51,0.0,0
2019-08-29,HDFCBANK,507.244,0.0,71.69,5.4,6.51,-0.009143530456035664,1
2019-08-30,HDFCBANK,507.4717,0.765,71.453,5.4,6.51,0.0004488963891144948,0
2019-09-03,HDFCBANK,503.5996,0.0,71.453,5.4,6.51,-0.0076301791804350705,1
2019-09-04,HDFCBANK,511.9817,0.0,71.453,5.4,6.51,0.016644373823966552,0
2019-09-04,HDFCBANK,511.9817,0.0,71.453,5.4,6.51,0.0,0
2019-09-05,HDFCBANK,509.1118,-0.5719,71.453,5.4,6.51,-0.005605473789395132,0
2019-09-05,HDFCBANK,509.1118,-0.1779,71.453,5.4,6.51,0.0,1
2019-09-06,HDFCBANK,511.5604,0.0,71.453,5.4,6.51,0.004809552636572123,1
2019-09-09,HDFCBANK,512.4031,0.0,71.453,5.4,6.51,0.0016473128099829815,1
2019-09-11,HDFCBANK,512.7903,0.0,71.453,5.4,6.51,0.0007556550692218167,1
2019-09-12,HDFCBANK,517.2434,0.4767,71.453,5.4,6.51,0.008684056621195646,0
2019-09-13,HDFCBANK,514.1912,0.0,70.985,5.4,6.51,-0.005900896947162559,0
2019-09-16,HDFCBANK,511.1618,0.0,71.58,5.4,6.51,-0.0058915827419838696,0
2019-09-17,HDFCBANK,503.6907,0.0,71.49,5.4,6.51,-0.014615920047233666,0
2019-09-18,HDFCBANK,498.3152,0.0,71.145,5.4,6.51,-0.010672224045431,0
2019-09-18,HDFCBANK,498.3152,0.0,71.145,5.4,6.51,0.0,1
2019-09-19,HDFCBANK,501.5838,0.0,71.375,5.4,6.51,0.00655930222477652,1
2019-09-20,HDFCBANK,546.4783,0.0,71.075,5.4,6.51,0.0895054824338426,1
2019-09-23,HDFCBANK,572.7408,0.0,70.799,5.4,6.51,0.04805771793683311,0
2019-09-24,HDFCBANK,571.1691,0.0,70.971,5.4,6.51,-0.0027441732804788233,0
2019-09-25,HDFCBANK,564.7458,0.0,70.988,5.4,6.51,-0.011245881473630037,1
2019-09-26,HDFCBANK,566.0215,0.0,70.964,5.4,6.51,0.002258892407876134,1
2019-09-27,HDFCBANK,566.7958,0.0,70.509,5.4,6.51,0.001367969237917821,0
2019-09-30,HDFCBANK,559.1654,0.0,70.645,5.4,6.51,-0.013462343934094068,1
2019-10-01,HDFCBANK,568.8914,0.0,70.645,5.4,6.51,0.017393780087251454,0
2019-10-03,HDFCBANK,557.3887,-0.4404,70.645,5.4,6.51,-0.020219500593610662,0
2019-10-04,HDFCBANK,541.9683,0.0,70.645,5.15,6.51,-0.027665433475777323,0
2019-10-04,HDFCBANK,541.9683,0.0,70.645,5.15,6.51,0.0,0
2019-10-07,HDFCBANK,540.6928,0.0,70.645,5.15,6.51,-0.002353458680147802,1
2019-10-09,HDFCBANK,559.4843,0.0,70.645,5.15,6.51,0.03475448535656467,0
2019-10-10,HDFCBANK,546.9111,0.0,70.645,5.15,6.51,-0.022472837933075085,0
2019-10-11,HDFCBANK,546.114,0.5423,70.645,5.15,6.51,-0.0014574580768245138,1
2019-10-14,HDFCBANK,548.6649,0.0,71.237,5.15,6.51,0.004671002757665965,1
2019-10-15,HDFCBANK,557.161,0.0,71.5,5.15,6.51,0.015485043785377739,0
2019-10-16,HDFCBANK,556.2727,0.0,71.364,5.15,6.51,-0.0015943326973710814,0
2019-10-17,HDFCBANK,555.7715,0.5267,71.13,5.15,6.51,-0.000900996939091292,0
2019-10-17,HDFCBANK,555.7715,-0.5719,71.13,5.15,6.51,0.0,1
2019-10-18,HDFCBANK,559.8715,0.0,71.09,5.15,6.51,0.007377132508593842,1
2019-10-22,HDFCBANK,564.5637,0.0,70.81,5.15,6.51,0.00838085167757252,1
2019-10-23,HDFCBANK,565.6114,-0.5719,70.725,5.15,6.51,0.001855769331255308,0
2019-10-24,HDFCBANK,563.1059,0.0,70.965,5.15,6.51,-0.0044297197687316325,0
2019-10-25,HDFCBANK,559.8715,0.0,70.82,5.15,6.51,-0.005743857416518061,1
2019-10-27,HDFCBANK,563.8348,0.0,70.82,5.15,6.51,0.007078945793811631,1
2019-10-29,HDFCBANK,566.0215,0.0,70.89,5.15,6.51,0.003878263633248613,1
2019-10-30,HDFCBANK,568.6863,0.0,70.952,5.15,6.51,0.004707948372985937,0
2019-10-31,HDFCBANK,560.4864,0.0,70.98,5.15,6.51,-0.014419021523817133,1
2019-11-01,HDFCBANK,564.9054,0.0,70.98,5.15,6.51,0.007884223417374603,0
2019-11-04,HDFCBANK,563.4476,0.0,70.98,5.15,6.51,-0.002580609071890616,1
2019-11-05,HDFCBANK,564.6548,0.0,70.98,5.15,6.51,0.00214252398980852,1
2019-11-06,HDFCBANK,572.4675,-0.5719,70.98,5.15,6.51,0.01383624118665061,1
2019-11-07,HDFCBANK,575.6791,0.0,70.98,5.15,6.51,0.005610100136688834,0
2019-11-08,HDFCBANK,571.9891,0.0,70.98,5.15,6.51,-0.0064098210270269185,1
2019-11-11,HDFCBANK,576.1574,0.0,70.98,5.15,6.51,0.007287376630079168,0
2019-11-13,HDFCBANK,572.8775,0.0,72.15,5.15,6.51,-0.005692715219834055,1
2019-11-14,HDFCBANK,580.3257,0.0,71.966,5.15,6.51,0.013001383367299058,0
2019-11-14,HDFCBANK,580.3257,-0.5719,71.966,5.15,6.51,0.0,1
2019-11-15,HDFCBANK,582.1478,0.0,71.65,5.15,6.51,0.0031397885704527173,0
2019-11-18,HDFCBANK,574.9274,0.0,71.945,5.15,6.51,-0.01240303579262847,0
2019-11-18,HDFCBANK,574.9274,0.0,71.945,5.15,6.51,0.0,0
2019-11-18,HDFCBANK,574.9274,0.0,71.945,5.15,6.51,0.0,1
2019-11-19,HDFCBANK,579.4146,0.0,71.83,5.15,6.51,0.007804811529246836,1
2019-11-20,HDFCBANK,580.0751,0.0,71.746,5.15,6.51,0.001139943660377396,1
2019-11-21,HDFCBANK,584.6306,0.0,71.75,5.15,6.51,0.007853293478723655,0
2019-11-22,HDFCBANK,576.1574,0.0,71.792,5.15,6.51,-0.01449325437293203,1
2019-11-25,HDFCBANK,579.0502,0.0,71.689,5.15,6.51,0.005020850205169625,0
2019-11-25,HDFCBANK,579.0502,0.3182,71.689,5.15,6.51,0.0,1
2019-11-26,HDFCBANK,580.8496,0.0,71.48,5.15,6.51,0.0031075025964932834,0
2019-11-26,HDFCBANK,580.8496,0.4215,71.48,5.15,6.51,0.0,1
2019-11-27,HDFCBANK,582.3757,0.0,71.26,5.15,6.51,0.002627358269679414,0
2019-11-28,HDFCBANK,576.408,0.0,71.505,5.15,6.51,-0.01024716518906954,1
2019-11-29,HDFCBANK,580.804,0.0,71.749,5.15,6.51,0.007626542310307904,0
2019-12-02,HDFCBANK,576.6129,0.0,71.749,5.15,6.51,-0.007216031570030479,0
2019-12-03,HDFCBANK,571.898,0.0,71.749,5.15,6.51,-0.008176889556234301,0
2019-12-03,HDFCBANK,571.898,-0.2732,71.749,5.15,6.51,0.0,0
2019-12-04,HDFCBANK,570.1897,0.0,71.749,5.15,6.51,-0.002987071121074103,0
2019-12-05,HDFCBANK,567.4337,0.5106,71.749,5.15,6.51,-0.004833479103533378,1
2019-12-06,HDFCBANK,567.6387,0.0,71.749,5.15,6.51,0.0003612756873621059,0
2019-12-06,HDFCBANK,567.6387,0.6249,71.749,5.15,6.51,0.0,0
2019-12-09,HDFCBANK,566.2264,-0.2732,71.749,5.15,6.51,-0.0024880262744593207,1
2019-12-10,HDFCBANK,569.2103,0.0,71.749,5.15,6.51,0.005269800207125641,0
2019-12-11,HDFCBANK,568.8686,0.0,71.749,5.15,6.51,-0.0006003053704403127,1
2019-12-12,HDFCBANK,575.6335,-0.4404,71.749,5.15,6.51,0.011891849892927908,0
2019-12-12,HDFCBANK,575.6335,0.0258,71.749,5.15,6.51,0.0,0
2019-12-12,HDFCBANK,575.6335,-0.431,71.749,5.15,6.51,0.0,0
2019-12-12,HDFCBANK,575.6335,0.0,71.749,5.15,6.51,0.0,1
2019-12-13,HDFCBANK,575.7474,-0.296,70.798,5.15,6.51,0.00019786895654960723,0
2019-12-13,HDFCBANK,575.7474,0.0,70.798,5.15,6.51,0.0,0
2019-12-13,HDFCBANK,575.7474,0.0,70.798,5.15,6.51,0.0,0
2019-12-16,HDFCBANK,572.7863,0.3818,70.915,5.15,6.51,-0.0051430540546079095,1
2019-12-17,HDFCBANK,579.0502,0.5423,71.035,5.15,6.51,0.010935841167988958,1
2019-12-18,HDFCBANK,588.7307,0.0,71.0,5.15,6.51,0.016717894234385744,0
2019-12-19,HDFCBANK,587.1135,0.0,71.18,5.15,6.51,-0.002746926565915353,0
2019-12-19,HDFCBANK,587.1135,-0.3818,71.18,5.15,6.51,0.0,1
2019-12-20,HDFCBANK,590.7122,0.0,71.06,5.15,6.51,0.0061294792233528295,1
2019-12-23,HDFCBANK,593.3089,0.0,71.22,5.15,6.51,0.004395880091861981,0
2019-12-24,HDFCBANK,587.2729,0.0,71.28,5.15,6.51,-0.010173452648359005,0
2019-12-26,HDFCBANK,578.754,0.0,71.3,5.15,6.51,-0.01450586260663489,0
2019-12-26,HDFCBANK,578.754,0.0,71.3,5.15,6.51,0.0,0
2019-12-26,HDFCBANK,578.754,0.4215,71.3,5.15,6.51,0.0,1
2019-12-27,HDFCBANK,580.8268,0.0,71.455,5.15,6.51,0.003581487125790872,1
2019-12-30,HDFCBANK,584.084,0.0,71.32,5.15,6.51,0.005607867956505919,0
